Name,Year,Genre,Budget,Duration,Rating,Language,Industry
American Daylight,2004,"Crime ,Drama ,Romance",1400000,98,4.1,English,Hollywood
Dil Ne Jise Apna Kaha,2004,Romance,140000,135,4.4,Hindi,Bollywood
Savarkhed: Ek Gaav,2004,"Crime ,Drama ,Thriller",1400000,95,7.1,Other Language,Other-wood
Garv: Pride and Honour,2004,"Action ,Crime ,Drama ,Thriller",1400000,162,5.5,Hindi,Bollywood
Julie,2004,Drama,1400000,144,4.1,Hindi,Bollywood
"Swades: We, the People",2004,Drama,1400000,210,8.2,Hindi,Bollywood
Dil Maange More!!!,2004,"Musical ,Family ,Romance",1400000,123,5.1,Hindi,Bollywood
Black Friday,2004,"Action ,Crime ,Drama ,History",1400000,143,8.5,Hindi,Bollywood
Ayitha Ezhuthu,2004,"Action ,Drama ,Thriller",1400000,160,7.8,Tamil,Kollywood
Hatya: The Murder,2004,"Action ,Crime ,Drama ,Fantasy",1400000,131,4.4,Hindi,Bollywood
Bride & Prejudice,2004,"Musical ,Comedy ,Drama ,Romance",7000000,122,6.1,English,Hollywood
Main Hoon Na,2004,"Musical ,Action ,Comedy ,Drama ,Romance ,Thriller",1400000,179,7.0,Hindi,Bollywood
Masti,2004,"Mystery ,Comedy ,Crime ,Thriller",1400000,166,6.2,Hindi,Bollywood
Ab Tak Chhappan,2004,"Action ,Crime ,Drama ,Thriller",4200000,129,7.9,Hindi,Bollywood
Yuva,2004,"Action ,Drama ,Thriller",1400000,161,7.4,Hindi,Bollywood
Veer-Zaara,2004,"Musical ,Drama ,Family ,Romance",7000000,192,7.8,Hindi,Bollywood
Ghilli,2004,"Action ,Romance",280000,160,7.6,Tamil,Kollywood
Lakshya,2004,"Action ,Drama ,Romance ,War",4200000,186,7.9,Hindi,Bollywood
Aitraaz,2004,"Drama ,Romance ,Thriller",1400000,160,6.6,Hindi,Bollywood
Hulchul,2004,"Action ,Comedy ,Drama ,Romance",1400000,149,6.9,Hindi,Bollywood
Virumandi,2004,"Action ,Drama ,Thriller",1400000,175,8.2,Tamil,Kollywood
Mujhse Shaadi Karogi,2004,"Musical ,Comedy ,Drama ,Romance",1400000,163,6.7,Hindi,Bollywood
Dhoom,2004,"Action ,Crime ,Thriller",2800000,129,6.7,Hindi,Bollywood
Murder,2004,"Drama ,Thriller",456907,130,5.4,Hindi,Bollywood
Ek Hasina Thi,2004,"Mystery ,Crime ,Drama ,Thriller",1120000,120,7.6,Hindi,Bollywood
Vasoolraja M.B.B.S,2004,"Comedy ,Drama",1400000,160,7.8,Tamil,Kollywood
Pachadlela,2004,"Comedy ,Horror",1400000,135,7.1,Other Language,Other-wood
Sethurama Iyer CBI,2004,"Mystery ,Thriller",1400000,145,7.1,Malayalam,Mollywood
I Proud to Be an Indian,2004,"Action ,Crime ,Drama",1400000,129,6.1,Hindi,Bollywood
Saatchya Aat Gharat,2004,Drama,1400000,140,7.1,Other Language,Other-wood
Varsham,2004,"Action ,Comedy ,Romance",1400000,159,7.1,Telugu,Tollywood
Kyun! Ho Gaya Na...,2004,"Comedy ,Drama ,Romance",1400000,165,4.2,Hindi,Bollywood
Arjun,2004,Action,2800000,140,6.5,Telugu,Tollywood
New,2004,"Musical ,Comedy ,Drama",1400000,200,6.3,Tamil,Kollywood
Hum Kaun Hai?,2004,"Mystery ,Drama ,Horror",1400000,119,3.8,Hindi,Bollywood
Deewaar: Let's Bring Our Heroes Home,2004,"Action ,Drama ,Thriller",1400000,163,6.1,Hindi,Bollywood
Kismat,2004,"Action ,Drama",1400000,143,3.7,Hindi,Bollywood
Manmadhan,2004,"Mystery ,Crime ,Romance ,Thriller",1400000,165,7.1,Tamil,Kollywood
Peralagan,2004,"Comedy ,Drama ,Romance",1400000,143,6.3,Tamil,Kollywood
Aga Bai Arecha,2004,"Comedy ,Family ,Fantasy",1400000,100,7.3,Other Language,Other-wood
Raincoat,2004,"Drama ,Romance",1400000,117,7.6,Hindi,Bollywood
Muskaan,2004,Romance,1400000,127,4.4,Hindi,Bollywood
Shankar Dada MBBS,2004,Comedy,1400000,174,7.4,Telugu,Tollywood
Madhoshi,2004,"Musical ,Mystery ,Drama ,Romance",84000,122,4.6,Hindi,Bollywood
Taarzan: The Wonder Car,2004,"Action ,Fantasy ,Thriller",1400000,163,4.4,Hindi,Bollywood
Premi,2004,"Drama ,Romance",1400000,130,7.3,Other Language,Other-wood
Ab... Bas!,2004,"Drama ,Romance ,Thriller",1400000,137,3.3,Hindi,Bollywood
Khooni,2004,Horror,1400000,140,6.3,Hindi,Bollywood
IPS Jhansi,2004,Action,1400000,133,6.3,Hindi,Bollywood
Sancharram,2004,"Drama ,Romance",1400000,107,6.9,Malayalam,Mollywood
Attagasam,2004,"Action ,Drama",1400000,157,6.3,Tamil,Kollywood
Vaastu Shastra,2004,"Mystery ,Horror",1400000,106,4.9,Hindi,Bollywood
4 the People,2004,"Action ,Drama",1400000,140,6.2,Malayalam,Mollywood
Aan: Men at Work,2004,"Action ,Crime ,Drama ,Thriller",1400000,149,5.7,Hindi,Bollywood
Rudraksh,2004,"Action ,Fantasy ,Thriller ,Western",1400000,143,2.6,Hindi,Bollywood
Shukriya: Till Death Do Us Apart,2004,"Musical ,Drama ,Family ,Romance",1400000,144,5.3,Hindi,Bollywood
Khakee,2004,"Action ,Crime ,Drama ,Thriller",1400000,174,7.4,Hindi,Bollywood
Shwaas,2004,Drama,1400000,107,8.3,Other Language,Other-wood
Naa Autograph Sweet Memories,2004,"Drama ,Romance",1400000,148,7.2,Telugu,Tollywood
Sullan,2004,"Action ,Crime ,Drama",1400000,138,3.2,Tamil,Kollywood
Cellular,2004,Action,25000000,94,6.5,English,Hollywood
Seed of Chucky,2004,Comedy,12000000,87,4.8,English,Hollywood
Torque,2004,Action,40000000,84,4.1,English,Hollywood
Ray,2004,Biography,40000000,152,7.7,English,Hollywood
Chasing Liberty,2004,Comedy,23000000,111,6.1,English,Hollywood
Secret Window,2004,Drama,40000000,96,6.5,English,Hollywood
Finding Neverland,2004,Biography,25000000,106,7.7,English,Hollywood
Team America: World Police,2004,Action,32000000,98,7.2,English,Hollywood
Sleepover,2004,Comedy,10000000,89,5.4,English,Hollywood
The Grudge,2004,Horror,10000000,91,5.9,English,Hollywood
Around the World in 80 Days,2004,Action,110000000,120,5.9,English,Hollywood
The Adventures of Sharkboy and Lavagirl 3-D,2004,Action,50000000,93,3.7,English,Hollywood
The Polar Express,2004,Animation,165000000,100,6.6,English,Hollywood
Without a Paddle,2004,Adventure,19000000,95,5.9,English,Hollywood
Mysterious Skin,2004,Drama,37010639,105,7.6,English,Hollywood
The Prince and Me,2004,Comedy,22000000,111,5.9,English,Hollywood
Taxi,2004,Action,25000000,97,4.5,English,Hollywood
Wicker Park,2004,Drama,30000000,114,7.0,English,Hollywood
Kinsey,2004,Biography,11000000,118,7.1,English,Hollywood
Anacondas: The Hunt for the Blood Orchid,2004,Action,20000000,97,4.7,English,Hollywood
Catwoman,2004,Action,100000000,104,3.4,English,Hollywood
The Heart Is Deceitful Above All Things,2004,Drama,37010639,97,6.4,English,Hollywood
The Princess Diaries 2: Royal Engagement,2004,Comedy,40000000,113,5.8,English,Hollywood
The Perfect Score,2004,Comedy,40000000,93,5.7,English,Hollywood
The Chronicles of Riddick,2004,Action,105000000,119,6.7,English,Hollywood
The Manchurian Candidate,2004,Drama,80000000,129,6.6,English,Hollywood
King Arthur,2004,Action,120000000,126,6.3,English,Hollywood
Ocean's Twelve,2004,Crime,110000000,125,6.5,English,Hollywood
Harold & Kumar Go to White Castle,2004,Adventure,9000000,88,7.0,English,Hollywood
Blade: Trinity,2004,Action,65000000,113,5.8,English,Hollywood
Alien vs. Predator,2004,Action,60000000,101,5.6,English,Hollywood
Meet the Fockers,2004,Comedy,80000000,115,6.3,English,Hollywood
Sideways,2004,Comedy,16000000,127,7.5,English,Hollywood
Starsky & Hutch,2004,Comedy,60000000,101,6.1,English,Hollywood
The Big Bounce,2004,Comedy,50000000,88,4.9,English,Hollywood
Before Sunset,2004,Drama,2700000,80,8.1,English,Hollywood
Ella Enchanted,2004,Comedy,31000000,96,6.3,English,Hollywood
A Cinderella Story,2004,Comedy,19000000,95,5.9,English,Hollywood
Along Came Polly,2004,Comedy,42000000,90,6.0,English,Hollywood
The SpongeBob SquarePants Movie,2004,Animation,30000000,87,7.1,English,Hollywood
Scooby-Doo 2: Monsters Unleashed,2004,Adventure,80000000,93,5.1,English,Hollywood
The Ladykillers,2004,Comedy,35000000,104,6.2,English,Hollywood
Taking Lives,2004,Crime,45000000,103,6.2,English,Hollywood
Garden State,2004,Comedy,2500000,102,7.4,English,Hollywood
Alexander,2004,Action,155000000,175,5.6,English,Hollywood
Raising Helen,2004,Comedy,50000000,119,6.0,English,Hollywood
Sky Captain and the World of Tomorrow,2004,Action,70000000,106,6.0,English,Hollywood
New York Minute,2004,Comedy,30000000,91,5.0,English,Hollywood
Palindromes,2004,Comedy,37010639,100,6.7,English,Hollywood
She Hate Me,2004,Comedy,8000000,138,5.3,English,Hollywood
Vanity Fair,2004,Drama,23000000,141,6.2,English,Hollywood
Exorcist: the Beginning,2004,Horror,80000000,114,5.1,English,Hollywood
A Dirty Shame,2004,Comedy,15000000,89,5.1,English,Hollywood
The Door in the Floor,2004,Comedy,7500000,111,6.7,English,Hollywood
The Whole Ten Yards,2004,Comedy,40000000,98,5.5,English,Hollywood
Envy,2004,Comedy,40000000,99,4.8,English,Hollywood
Johnson Family Vacation,2004,Comedy,12000000,97,4.5,English,Hollywood
Catch That Kid,2004,Action,12000000,91,5.2,English,Hollywood
The Woodsman,2004,Drama,37010639,87,7.2,English,Hollywood
Home on the Range,2004,Animation,110000000,76,5.4,English,Hollywood
Christmas with the Kranks,2004,Comedy,60000000,99,5.4,English,Hollywood
Win a Date with Tad Hamilton!,2004,Comedy,22000000,95,5.6,English,Hollywood
Ladder 49,2004,Action,55000000,115,6.5,English,Hollywood
You Got Served,2004,Drama,8000000,95,3.9,English,Hollywood
Saving Face,2004,Comedy,37010639,91,7.4,English,Hollywood
Undertow,2004,Drama,37010639,108,6.6,English,Hollywood
Soul Plane,2004,Comedy,16000000,86,4.5,English,Hollywood
Fat Albert,2004,Comedy,26000000,93,4.3,English,Hollywood
Club Dread,2004,Comedy,8600000,104,5.7,English,Hollywood
Clifford's Really Big Movie,2004,Animation,70000,74,5.4,English,Hollywood
The Final Cut,2004,Drama,37010639,95,6.2,English,Hollywood
The Stepford Wives,2004,Comedy,90000000,93,5.3,English,Hollywood
Shall We Dance,2004,Comedy,50000000,106,6.1,English,Hollywood
After the Sunset,2004,Action,60000000,97,6.3,English,Hollywood
The Forgotten,2004,Drama,42000000,91,5.8,English,Hollywood
Flight of the Phoenix,2004,Action,45000000,113,6.1,English,Hollywood
Saved!,2004,Comedy,5000000,92,6.7,English,Hollywood
Garfield,2004,Animation,50000000,80,5.0,English,Hollywood
In Good Company,2004,Comedy,26000000,109,6.4,English,Hollywood
First Daughter,2004,Comedy,30000000,106,5.1,English,Hollywood
Jersey Girl,2004,Comedy,35000000,102,6.2,English,Hollywood
The Alamo,2004,Drama,107000000,137,6.0,English,Hollywood
A Love Song for Bobby Long,2004,Drama,37010639,119,7.1,English,Hollywood
Raise Your Voice,2004,Family,15000000,103,5.9,English,Hollywood
Hidalgo,2004,Action,100000000,136,6.7,English,Hollywood
Mean Creek,2004,Crime,500000,90,7.2,English,Hollywood
Dirty Dancing: Havana Nights,2004,Drama,25000000,86,6.0,English,Hollywood
Melinda and Melinda,2004,Comedy,37010639,99,6.4,English,Hollywood
D.E.B.S.,2004,Action,3500000,91,5.3,English,Hollywood
Welcome to Mooseport,2004,Comedy,30000000,110,5.2,English,Hollywood
National Treasure,2004,Action,100000000,131,6.9,English,Hollywood
Shark Tale,2004,Animation,75000000,90,6.0,English,Hollywood
The Life Aquatic with Steve Zissou,2004,Action,50000000,119,7.3,English,Hollywood
Aetbaar,2004,"Musical ,Action ,Drama ,Thriller",1400000,152,4.6,Hindi,Bollywood
Hawas,2004,"Drama ,Romance ,Thriller",1400000,123,2.7,Hindi,Bollywood
Sye,2004,"Action ,Drama ,Sport",1400000,167,7.4,Telugu,Tollywood
Spider-Man 2,2004,Action,200000000,127,7.3,English,Hollywood
The Punisher,2004,Action,33000000,124,6.4,English,Hollywood
Kaazhcha,2004,Drama,1400000,137,8.2,Malayalam,Mollywood
"I, Robot",2004,Action,120000000,115,7.1,English,Hollywood
Charas: A Joint Effort,2004,"Action ,Thriller",1400000,140,5.2,Hindi,Bollywood
Spanglish,2004,Comedy,80000000,131,6.4,English,Hollywood
Closer,2004,Drama,27000000,104,7.2,English,Hollywood
The Village,2004,Drama,60000000,108,6.5,English,Hollywood
Kaadhal,2004,Romance,1400000,122,7.5,Tamil,Kollywood
The Butterfly Effect,2004,Drama,13000000,113,7.6,English,Hollywood
The Day After Tomorrow,2004,Action,125000000,124,6.4,English,Hollywood
Napoleon Dynamite,2004,Comedy,400000,96,6.9,English,Hollywood
Collateral,2004,Crime,65000000,120,7.5,English,Hollywood
50 First Dates,2004,Comedy,75000000,99,6.8,English,Hollywood
Saw,2004,Horror,1200000,103,7.6,English,Hollywood
Madurey,2004,Action,1400000,145,4.4,Tamil,Kollywood
Bardaasht,2004,"Action ,Crime ,Drama ,Thriller",1400000,155,6.0,Hindi,Bollywood
Kaam Jwala: The Fire,2004,Drama,1400000,73,2.7,Hindi,Bollywood
Main Hoon Durga,2004,Drama,1400000,140,6.3,Hindi,Bollywood
The Girl Next Door,2004,Comedy,25000000,109,6.7,English,Hollywood
EuroTrip,2004,Comedy,25000000,92,6.6,English,Hollywood
Vettam,2004,"Comedy ,Romance",1400000,163,6.5,Malayalam,Mollywood
Dodgeball: A True Underdog Story,2004,Comedy,20000000,92,6.7,English,Hollywood
White Chicks,2004,Comedy,37000000,109,5.6,English,Hollywood
Mean Girls,2004,Comedy,17000000,97,7.0,English,Hollywood
Troy,2004,Drama,175000000,163,7.2,English,Hollywood
Eternal Sunshine of the Spotless Mind,2004,Drama,20000000,108,8.3,English,Hollywood
Kill Bill: Vol. 2,2004,Action,30000000,137,8.0,English,Hollywood
The Notebook,2004,Drama,29000000,123,7.8,English,Hollywood
The Terminal,2004,Comedy,60000000,128,7.4,English,Hollywood
Van Helsing,2004,Action,160000000,131,6.1,English,Hollywood
The Incredibles,2004,Animation,92000000,115,8.0,English,Hollywood
Man on Fire,2004,Action,70000000,146,7.7,English,Hollywood
Million Dollar Baby,2004,Drama,30000000,132,8.1,English,Hollywood
Little Black Book,2004,Comedy,35000000,107,5.3,English,Hollywood
Lakeer - Forbidden Lines,2004,"Action ,Drama ,Romance ,Thriller",1400000,170,4.4,Hindi,Bollywood
Hellboy,2004,Action,66000000,122,6.8,English,Hollywood
Dawn of the Dead,2004,Action,26000000,101,7.3,English,Hollywood
Anchorman: The Legend of Ron Burgundy,2004,Comedy,26000000,94,7.2,English,Hollywood
The Bourne Supremacy,2004,Action,75000000,108,7.7,English,Hollywood
Walking Tall,2004,Action,46000000,86,6.3,English,Hollywood
Crash,2004,Crime,6500000,112,7.7,English,Hollywood
Shrek 2,2004,Animation,150000000,93,7.2,English,Hollywood
Mass,2004,"Action ,Drama",2100000,170,6.4,Telugu,Tollywood
Aa Naluguru,2004,Drama,1400000,141,8.5,Telugu,Tollywood
13 Going on 30,2004,Comedy,37000000,98,6.2,English,Hollywood
The Passion of the Christ,2004,Drama,30000000,127,7.2,English,Hollywood
Kicking & Screaming,2005,Comedy,45000000,95,5.6,English,Hollywood
The Mistress of Spices,2005,"Drama ,Romance",1400000,92,5.5,English,Hollywood
Salaam Namaste,2005,"Comedy ,Drama ,Romance",1400000,158,6.2,Hindi,Bollywood
Miss Congeniality 2: Armed & Fabulous,2005,Action,45000000,115,5.1,English,Hollywood
Because of Winn-Dixie,2005,Comedy,14000000,106,6.3,English,Hollywood
Chatrapathi,2005,"Action ,Drama",1400000,158,7.6,Telugu,Tollywood
Athadu,2005,"Action ,Thriller",1400000,172,8.3,Telugu,Tollywood
The Skeleton Key,2005,Drama,43000000,104,6.5,English,Hollywood
Son of the Mask,2005,Comedy,84000000,94,2.2,English,Hollywood
Must Love Dogs,2005,Comedy,30000000,98,5.9,English,Hollywood
Rumor Has It...,2005,Comedy,70000000,97,5.5,English,Hollywood
Bad News Bears,2005,Comedy,35000000,113,5.8,English,Hollywood
Maine Pyaar Kyun Kiya,2005,"Comedy ,Drama ,Romance",1400000,145,5.5,Hindi,Bollywood
Derailed,2005,Crime,22000000,108,6.6,English,Hollywood
The Great Raid,2005,Action,80000000,132,6.7,English,Hollywood
Stay,2005,Drama,50000000,99,6.8,English,Hollywood
Capote,2005,Biography,7000000,114,7.3,English,Hollywood
The Ballad of Jack and Rose,2005,Drama,1500000,112,6.6,English,Hollywood
Just Like Heaven,2005,Comedy,58000000,95,6.7,English,Hollywood
Paheli,2005,"Drama ,Fantasy ,Romance",1400000,140,6.5,Hindi,Bollywood
The Producers,2005,Comedy,45000000,134,6.3,English,Hollywood
Syriana,2005,Drama,50000000,128,6.9,English,Hollywood
Romance & Cigarettes,2005,Comedy,37010639,105,6.2,English,Hollywood
The Ringer,2005,Comedy,37010639,94,5.8,English,Hollywood
The Family Stone,2005,Comedy,18000000,103,6.3,English,Hollywood
Fun with Dick and Jane,2005,Comedy,100000000,90,6.2,English,Hollywood
Kinky Boots,2005,Comedy,37010639,107,7.1,English,Hollywood
xXx: State of the Union,2005,Action,113000000,101,4.5,English,Hollywood
The Cave,2005,Action,30000000,97,5.1,English,Hollywood
Dus,2005,"Action ,Crime ,Drama ,Thriller",1400000,152,5.5,Hindi,Bollywood
Deewane Huye Paagal,2005,"Action ,Comedy ,Drama ,Romance",1400000,158,5.3,Hindi,Bollywood
Guess Who,2005,Comedy,35000000,105,5.9,English,Hollywood
North Country,2005,Drama,35000000,126,7.3,English,Hollywood
Herbie Fully Loaded,2005,Adventure,50000000,101,4.8,English,Hollywood
Bewitched,2005,Comedy,85000000,102,4.8,English,Hollywood
Anniyan,2005,"Action ,Drama ,Thriller",3920000,183,8.2,Tamil,Kollywood
Casanova,2005,Adventure,37010639,112,6.5,English,Hollywood
Elizabethtown,2005,Comedy,45000000,123,6.4,English,Hollywood
Get Rich or Die Tryin',2005,Biography,40000000,117,5.4,English,Hollywood
Goal! The Dream Begins,2005,Adventure,10000000,118,6.7,English,Hollywood
Chicken Little,2005,Animation,150000000,81,5.7,English,Hollywood
Feast,2005,Action,3200000,95,6.3,English,Hollywood
The Notorious Bettie Page,2005,Biography,37010639,91,6.5,English,Hollywood
Monster-in-Law,2005,Comedy,43000000,101,5.6,English,Hollywood
The Blue Umbrella,2005,"Comedy ,Drama ,Family ,Fantasy",1400000,90,7.6,Hindi,Bollywood
Domino,2005,Action,50000000,127,5.9,English,Hollywood
The Ring Two,2005,Horror,50000000,110,5.4,English,Hollywood
Deuce Bigalow: European Gigolo,2005,Comedy,22000000,83,4.7,English,Hollywood
Harsh Times,2005,Action,2000000,116,6.9,English,Hollywood
Diary of a Mad Black Woman,2005,Comedy,5500000,116,5.8,English,Hollywood
Hoodwinked,2005,Animation,30000000,80,6.4,English,Hollywood
Socha Na Tha,2005,"Comedy ,Romance",1400000,137,7.5,Hindi,Bollywood
In Her Shoes,2005,Comedy,37010639,130,6.4,English,Hollywood
Man-Thing,2005,Action,30000000,97,4.0,English,Hollywood
No Entry,2005,"Musical ,Comedy ,Drama ,Romance",1400000,158,6.6,Hindi,Bollywood
The Squid and the Whale,2005,Comedy,1500000,81,7.3,English,Hollywood
Mangal Pandey: The Rising,2005,"Biography ,Drama ,History ,War",4760000,150,6.6,Hindi,Bollywood
The Perfect Man,2005,Comedy,10000000,100,5.5,English,Hollywood
Thank You for Smoking,2005,Comedy,6500000,92,7.6,English,Hollywood
Stealth,2005,Action,135000000,121,5.1,English,Hollywood
Cry Wolf,2005,Drama,1000000,90,5.8,English,Hollywood
Land of the Dead,2005,Horror,15000000,93,6.2,English,Hollywood
"Good Night, and Good Luck.",2005,Biography,7000000,93,7.4,English,Hollywood
Apaharan,2005,"Action ,Crime ,Drama",1400000,173,7.4,Hindi,Bollywood
Dosti: Friends Forever,2005,"Drama ,Romance",1400000,136,5.5,Hindi,Bollywood
Kaal,2005,"Mystery ,Adventure ,Horror ,Thriller ,Western",1400000,126,4.6,Hindi,Bollywood
Bhadra,2005,Action,1400000,140,6.7,Telugu,Tollywood
A Lot Like Love,2005,Comedy,30000000,107,6.6,English,Hollywood
Hostage,2005,Action,52000000,113,6.5,English,Hollywood
Ice Princess,2005,Comedy,37010639,98,6.0,English,Hollywood
The Greatest Game Ever Played,2005,Biography,26000000,120,7.4,English,Hollywood
Neal 'N' Nikki,2005,"Musical ,Comedy ,Romance",1400000,122,3.2,English,Hollywood
Hustle & Flow,2005,Crime,2800000,116,7.3,English,Hollywood
Amu,2005,Drama,1400000,102,7.4,Other Language,Other-wood
Roll Bounce,2005,Comedy,37010639,112,6.2,English,Hollywood
Ah Aah: Anbe Aaruyire,2005,Romance,1400000,165,5.3,Tamil,Kollywood
Anukokunda Oka Roju,2005,"Mystery ,Thriller",420000,145,8.0,Telugu,Tollywood
Naina,2005,"Mystery ,Drama ,Horror ,Thriller",1400000,104,4.3,Hindi,Bollywood
Chandramukhi,2005,"Mystery ,Action ,Comedy ,Fantasy ,Horror",1400000,166,7.0,Tamil,Kollywood
Hanuman,2005,Animation,1400000,89,7.3,Hindi,Bollywood
Vaah! Life Ho Toh Aisi!,2005,"Musical ,Comedy ,Drama ,Family ,Fantasy",1400000,153,4.4,Hindi,Bollywood
Sachein,2005,"Comedy ,Drama ,Romance",1400000,145,6.9,Tamil,Kollywood
Ullam Ketkumae,2005,Romance,1400000,156,7.1,Tamil,Kollywood
Insan,2005,"Action ,Crime ,Drama ,Thriller",1400000,141,4.6,Hindi,Bollywood
Iqbal,2005,"Drama ,Sport",1400000,132,8.1,Hindi,Bollywood
Kyaa Kool Hai Hum,2005,"Mystery ,Comedy",1400000,172,6.1,Hindi,Bollywood
Home Delivery: Aapko... Ghar Tak,2005,"Comedy ,Romance",1400000,151,3.2,Hindi,Bollywood
Bunty Aur Babli,2005,"Comedy ,Drama ,Romance",1400000,170,6.2,Hindi,Bollywood
Zinda Dil,2005,Action,1400000,140,6.3,Hindi,Bollywood
Sandai Kozhi,2005,Action,1400000,151,6.9,Tamil,Kollywood
Shabd,2005,Drama,1400000,140,5.1,Hindi,Bollywood
Karam,2005,"Action ,Thriller",1400000,117,5.5,Hindi,Bollywood
Kanda Naal Mudhal,2005,"Comedy ,Romance",1400000,129,7.2,Tamil,Kollywood
Koi Aap Sa: But Lovers Have to Be Friends,2005,"Comedy ,Drama ,Romance",1400000,142,5.4,Hindi,Bollywood
Mazaa Mazaa,2005,Romance,1400000,99,2.8,Hindi,Bollywood
Mayaavi,2005,"Comedy ,Drama",1400000,140,4.7,Tamil,Kollywood
Film Star,2005,Drama,1400000,145,5.3,Hindi,Bollywood
Sheesha,2005,"Drama ,Romance ,Thriller",770000,140,3.5,Hindi,Bollywood
Oru Kalluriyin Kathai,2005,Romance,1400000,140,5.3,Tamil,Kollywood
Naran,2005,"Action ,Thriller",1400000,150,7.1,Malayalam,Mollywood
June R,2005,"Drama ,Family",1400000,99,5.0,Tamil,Kollywood
Andarivaadu,2005,"Action ,Comedy ,Drama",1400000,162,4.3,Telugu,Tollywood
Avunanna Kadanna,2005,Romance,1400000,140,5.6,Telugu,Tollywood
Arindhum Ariyamalum,2005,"Comedy ,Crime ,Drama ,Family ,Romance",1400000,132,7.2,Tamil,Kollywood
Athu Oru Kanaa Kaalam,2005,Romance,1400000,134,4.6,Tamil,Kollywood
Shubhodristi,2005,Drama,1400000,137,7.6,Other Language,Other-wood
Chanthupottu,2005,"Comedy ,Drama ,Romance",1400000,127,6.6,Malayalam,Mollywood
Sudesi,2005,"Action ,Crime ,Drama",1400000,139,3.1,Tamil,Kollywood
Maja,2005,"Action ,Comedy ,Romance",1400000,139,5.2,Tamil,Kollywood
Daas,2005,"Action ,Romance",1400000,163,3.8,Tamil,Kollywood
Jatra: Hyalagaad Re Tyalagaad,2005,"Comedy ,Crime ,Drama",1400000,140,6.9,Other Language,Other-wood
Zameer,2005,"Drama ,Romance",1400000,137,2.9,Hindi,Bollywood
Jurm,2005,"Mystery ,Crime ,Drama ,Thriller",1400000,150,5.5,Hindi,Bollywood
Thanmathra,2005,Drama,1400000,160,8.3,Malayalam,Mollywood
Lucky: No Time for Love,2005,"Musical ,Drama ,Romance",1400000,180,4.7,Hindi,Bollywood
Sehar,2005,"Action ,Crime ,Drama",1400000,125,7.8,Hindi,Bollywood
The Chumscrubber,2005,Comedy,6800000,108,6.9,English,Hollywood
The Upside of Anger,2005,Comedy,12000000,118,6.8,English,Hollywood
Beauty Shop,2005,Comedy,37010639,105,5.6,English,Hollywood
The Lost City,2005,Drama,9600000,144,6.6,English,Hollywood
Transamerica,2005,Adventure,1000000,103,7.4,English,Hollywood
Me and You and Everyone We Know,2005,Comedy,800000,91,7.3,English,Hollywood
Fierce People,2005,Drama,37010639,107,6.5,English,Hollywood
Sravanamasam,2005,Family,35000,150,6.3,Telugu,Tollywood
Boogeyman,2005,Drama,20000000,89,4.2,English,Hollywood
The Weather Man,2005,Comedy,22000000,102,6.5,English,Hollywood
Racing Stripes,2005,Adventure,30000000,102,5.2,English,Hollywood
Chocolate: Deep Dark Secrets,2005,"Mystery ,Crime ,Drama ,Thriller",1400000,160,4.8,Hindi,Bollywood
Last Days,2005,Drama,37010639,97,5.8,English,Hollywood
Proof,2005,Drama,20000000,100,6.7,English,Hollywood
Kalyug,2005,"Action ,Crime ,Drama ,Thriller",560000,126,6.5,Hindi,Bollywood
Are We There Yet?,2005,Adventure,32000000,95,4.7,English,Hollywood
Supercross,2005,Action,16000000,80,4.3,English,Hollywood
The Man,2005,Action,33000000,83,5.6,English,Hollywood
Venom,2005,Horror,37010639,87,4.6,English,Hollywood
Prime,2005,Comedy,22000000,105,6.2,English,Hollywood
Bluffmaster!,2005,"Comedy ,Crime ,Drama ,Romance ,Thriller",1400000,137,6.6,Hindi,Bollywood
Kanaa Kanden,2005,"Romance ,Thriller",1400000,146,6.7,Tamil,Kollywood
Page 3,2005,Drama,1400000,139,7.3,Hindi,Bollywood
Sivakasi,2005,"Action ,Drama",1400000,175,5.2,Tamil,Kollywood
Badtameez Dil,2005,Romance,1400000,140,6.3,Hindi,Bollywood
Bewafaa,2005,"Drama ,Romance",1400000,149,4.3,Hindi,Bollywood
Rebound,2005,Comedy,33100000,86,5.2,English,Hollywood
Thumbsucker,2005,Comedy,4000000,96,6.6,English,Hollywood
Everything Is Illuminated,2005,Comedy,7000000,106,7.4,English,Hollywood
Kochi Rajavu,2005,"Action ,Comedy ,Crime ,Romance",1400000,105,5.9,Malayalam,Mollywood
Dirty Love,2005,Comedy,37010639,91,3.6,English,Hollywood
Manik,2005,Drama,1400000,130,7.5,Other Language,Other-wood
Being Cyrus,2005,"Drama ,Thriller",1400000,90,7.2,English,Hollywood
Dreamer,2005,Drama,32000000,106,6.8,English,Hollywood
Little Manhattan,2005,Comedy,37010639,90,7.5,English,Hollywood
Dominion,2005,Drama,30000000,117,5.2,English,Hollywood
Æon Flux,2005,Action,62000000,93,5.5,English,Hollywood
Tango Charlie,2005,"Action ,Adventure ,Drama ,War",1400000,142,6.0,Hindi,Bollywood
Junebug,2005,Comedy,1000000,106,6.9,English,Hollywood
Cheaper by the Dozen 2,2005,Adventure,60000000,94,5.5,English,Hollywood
The Wedding Date,2005,Comedy,15000000,90,6.2,English,Hollywood
Viruddh... Family Comes First,2005,"Drama ,Family",1400000,132,7.1,Hindi,Bollywood
