Name,Year,Genre,Budget,Duration,Rating,Language,Industry
Pasanga 2,2015,"Drama ,Family",280000,127,7.5,Tamil,Kollywood
Londonalli Lambodhara,2019,Family,700000,136,6.5,Kannada,Sandalwood
Zanjeer,2013,"Action ,Drama",16000000,137,3.2,Hindi,Bollywood
Kanaa,2018,"Drama ,Sport",1400000,145,7.9,Tamil,Kollywood
Inkaar,2013,"Drama ,Romance ,Thriller",1400000,125,6.1,Hindi,Bollywood
DOA: Death of Amar,2014,Thriller,1400000,90,7.1,Hindi,Bollywood
Adhe Kangal,2017,"Action ,Thriller",1400000,120,7.3,Tamil,Kollywood
Mirror Game,2017,"Mystery ,Crime ,Thriller",1200000,113,6.1,Hindi,Bollywood
Hey Bro,2015,"Action ,Comedy ,Drama",1400000,113,3.3,Hindi,Bollywood
Vadhayiyaan Ji Vadhayiyaan,2018,Comedy,1400000,122,6.7,Other Language,Other-wood
Sultan: The Saviour,2018,Thriller,1400000,163,5.5,Other Language,Other-wood
Vijetha,2018,Drama,1400000,141,6.5,Telugu,Tollywood
Sketch,2018,Action,1400000,137,5.8,Tamil,Kollywood
Munnariyippu,2014,"Drama ,Thriller",1400000,112,7.9,Malayalam,Mollywood
Kudiye Lahore Diye,2019,"Action ,Romance",1400000,125,6.6,Other Language,Other-wood
Saheb Biwi Aur Gangster,2011,"Action ,Crime ,Drama ,Romance ,Thriller",1400000,118,7.2,Hindi,Bollywood
Atithi Tum Kab Jaoge?,2010,Comedy,2800000,155,6.4,Hindi,Bollywood
Tharangam,2017,"Action ,Comedy",1400000,153,6.2,Malayalam,Mollywood
Kuchh Bheege Alfaaz,2018,Romance,1400000,116,7.5,Hindi,Bollywood
Teshan,2016,Drama,42000,136,5.5,Other Language,Other-wood
SaamyÂ²,2018,Action,1400000,156,4.6,Tamil,Kollywood
Rock On 2,2016,"Drama ,Music",1400000,143,5.0,Hindi,Bollywood
Autonagar Surya,2014,"Action ,Crime ,Drama",1400000,157,5.6,Telugu,Tollywood
Gori Tere Pyaar Mein!,2013,"Comedy ,Drama ,Romance",1400000,150,5.0,English,Hollywood
Besharam,2013,"Action ,Comedy ,Romance",1400000,143,3.6,Hindi,Bollywood
Lonappante Mammodheesa,2019,Drama,1400000,136,5.9,Malayalam,Mollywood
Ranam,2018,"Action ,Crime ,Drama ,Thriller",1400000,136,6.5,Malayalam,Mollywood
Munda Hi Chahida,2019,"Comedy ,Drama",1400000,140,5.5,Other Language,Other-wood
Billa 2,2012,"Action ,Thriller",1400000,129,6.2,Tamil,Kollywood
Nanu Ki Jaanu,2018,"Comedy ,Drama ,Horror",2000000,133,6.2,Hindi,Bollywood
Double Dhamaal,2011,"Comedy ,Crime ,Drama",4900000,138,3.8,Hindi,Bollywood
Dedh Ishqiya,2014,"Comedy ,Drama ,Romance ,Thriller",1400000,152,7.1,Hindi,Bollywood
Bindaas,2014,"Musical ,Action ,Comedy",1400000,160,5.3,Other Language,Other-wood
Naachiyar,2018,"Action ,Drama ,Thriller",1400000,100,6.9,Tamil,Kollywood
Avunu,2012,"Horror ,Thriller",1400000,115,6.5,Telugu,Tollywood
Crook: It's Good to Be Bad,2010,"Action ,Drama ,Thriller",3000000,121,5.0,Hindi,Bollywood
Hello,2017,"Action ,Romance",5600000,131,7.2,Telugu,Tollywood
Oru Yamandan Premakadha,2019,"Comedy ,Drama ,Romance",1400000,165,5.5,Malayalam,Mollywood
Katamarayudu,2017,"Action ,Comedy",1400000,146,5.8,Telugu,Tollywood
Bhajjo Veero Ve,2018,"Comedy ,Drama ,Romance",1400000,125,8.0,Other Language,Other-wood
Phas Gaye Re Obama,2010,"Comedy ,Crime ,Drama",1400000,108,7.5,Hindi,Bollywood
Lafangey Parindey,2010,"Action ,Drama ,Romance ,Sport",1400000,126,5.2,Hindi,Bollywood
The Song of Scorpions,2017,Drama,1400000,119,6.5,Hindi,Bollywood
Arundhati,2014,Drama,1400000,134,5.4,Other Language,Other-wood
Kempe Gowda,2011,"Action ,Crime ,Thriller",560000,141,7.2,Kannada,Sandalwood
Babu Baga Busy,2017,Comedy,1400000,126,6.5,Telugu,Tollywood
Bodhai Yeri Budhi Maari,2019,"Drama ,Thriller",1400000,124,6.4,Tamil,Kollywood
Bombairiya,2019,"Comedy ,Crime ,Drama",800000,104,4.3,Hindi,Bollywood
Mugulu Nage,2017,Romance,1400000,157,7.6,Kannada,Sandalwood
Monster,2019,"Comedy ,Drama ,Family ,Fantasy",1000000,139,6.8,Tamil,Kollywood
Diwanji Moola Grand Prix,2018,"Comedy ,Sport ,Thriller",1400000,124,4.8,Malayalam,Mollywood
Monayi Angane Aanayi,2014,"Comedy ,Drama ,Romance",1400000,123,3.3,Malayalam,Mollywood
Vikadakumaran,2018,"Comedy ,Thriller",1400000,131,6.0,Malayalam,Mollywood
Khoj,2017,"Mystery ,Crime ,Thriller",1400000,116,6.8,Other Language,Other-wood
Hirkani,2013,History,280000,105,6.3,Other Language,Other-wood
Chil Zadap,2019,"Comedy ,Thriller",70000,118,6.3,Other Language,Other-wood
Nota,2018,Drama,1400000,145,6.4,Telugu,Tollywood
Maryan,2013,"Adventure ,Drama ,Romance ,Thriller",4200000,150,7.2,Tamil,Kollywood
Urumi,2011,"Action ,Drama",2800000,150,6.9,Malayalam,Mollywood
Don gato y su pandilla,2011,"Action ,Animation ,Comedy ,Family",1400000,90,4.6,Other Language,Other-wood
June,2019,"Musical ,Drama ,Romance",1400000,141,7.4,Malayalam,Mollywood
Tik Tik Tik,2018,"Action ,Thriller ,Western",1400000,130,6.1,Tamil,Kollywood
Sunday Holiday,2017,"Comedy ,Drama",1400000,135,7.1,Malayalam,Mollywood
Always Kabhi Kabhi,2011,"Comedy ,Crime ,Drama ,Romance",1400000,126,4.0,Hindi,Bollywood
Matru ki Bijlee ka Mandola,2013,"Comedy ,Drama",1400000,151,5.6,Hindi,Bollywood
Hello Memsaheb,2011,"Comedy ,Drama ,Romance",1400000,145,6.9,Other Language,Other-wood
Lilli,2018,Thriller,1400000,91,5.8,Malayalam,Mollywood
Natpe Thunai,2019,"Comedy ,Drama ,Sport",1400000,154,6.5,Tamil,Kollywood
Jamai 420,2015,"Comedy ,Romance",1400000,138,4.7,Other Language,Other-wood
Main Aur Charles,2015,"Action ,Biography ,Crime",1400000,119,6.3,Hindi,Bollywood
Uriyadi 2,2019,"Action ,Thriller",1400000,119,7.3,Tamil,Kollywood
Anaarkali of Aarah,2017,Drama,1400000,113,6.5,Hindi,Bollywood
Ye Mantram Vesave,2018,Drama,1400000,123,4.1,Telugu,Tollywood
Ishqiya,2010,"Comedy ,Drama ,Romance ,Thriller",1400000,118,7.3,Hindi,Bollywood
Bibaho Obhijaan,2019,"Comedy ,Drama",1400000,140,5.0,Other Language,Other-wood
Ventilator,2018,"Comedy ,Drama",1400000,146,7.5,Other Language,Other-wood
90 ML,2019,Comedy,1400000,120,3.4,Tamil,Kollywood
Agnyaathavaasi,2018,"Action ,Drama",12516000,158,4.6,Telugu,Tollywood
Khawto,2016,Thriller,1400000,140,6.4,Other Language,Other-wood
Ghare & Baire,2018,"Comedy ,Drama ,Romance",1400000,120,6.4,Other Language,Other-wood
Baghtos Kay Mujra Kar,2017,"Comedy ,Drama",1400000,142,7.1,Other Language,Other-wood
Knock Out,2010,"Mystery ,Action ,Crime ,Drama ,Thriller",1400000,117,5.9,Hindi,Bollywood
Aadhaar,2019,Drama,1400000,107,6.9,Hindi,Bollywood
Satyanweshi Byomkesh,2019,Thriller,1400000,140,7.0,Other Language,Other-wood
Kalki,2019,"Action ,Thriller",5000000,140,7.3,Telugu,Tollywood
Carry on Jatta 2,2018,Comedy,1400000,149,7.0,Other Language,Other-wood
Koothara,2014,"Comedy ,Fantasy",1400000,144,5.0,Malayalam,Mollywood
Iyobinte Pusthakam,2014,"Action ,Adventure ,Drama ,Romance",840000,158,7.7,Malayalam,Mollywood
Mouna Guru,2011,"Action ,Thriller",63000,153,7.7,Tamil,Kollywood
James Bond,2015,"Action ,Comedy",1400000,142,5.4,Telugu,Tollywood
Yaar Anmulle,2011,Comedy,560000,142,7.5,Other Language,Other-wood
Kousalya Krishnamurthy,2019,"Drama ,Sport",1400000,149,8.7,Telugu,Tollywood
Dookudu,2011,"Action ,Comedy",3500000,170,7.4,Telugu,Tollywood
Whats up lagna,2018,Romance,1400000,148,6.5,Other Language,Other-wood
Naaigal Jaakirathai,2014,"Action ,Comedy ,Thriller",1400000,126,6.2,Tamil,Kollywood
Eeb Allay Ooo!,2019,"Comedy ,Drama",1400000,98,8.4,Hindi,Bollywood
LoveShhuda,2016,"Comedy ,Romance",1400000,133,4.4,Hindi,Bollywood
Chal Man Jeetva Jaiye,2017,Drama,1400000,123,8.9,Other Language,Other-wood
Rukh,2017,"Mystery ,Drama",1400000,106,6.4,Hindi,Bollywood
Neer Dose,2016,"Comedy ,Drama ,Romance",1400000,135,8.1,Kannada,Sandalwood
Son of Sardaar,2012,"Action ,Comedy",4200000,141,4.0,Other Language,Other-wood
Charuulata 2011,2012,Drama,100000,130,5.9,Other Language,Other-wood
Gujjubhai the Great,2015,Comedy,1400000,145,8.2,Other Language,Other-wood
Thottappan,2019,Drama,14000,140,7.4,Malayalam,Mollywood
Simba,2019,"Comedy ,Drama ,Fantasy",1400000,131,5.7,Tamil,Kollywood
Nenu Lenu,2019,Drama,210000,118,7.7,Telugu,Tollywood
Rocky Mental,2017,"Action ,Drama ,Thriller",42000,129,5.8,Other Language,Other-wood
Guru Sishyan,2010,Romance,1400000,150,2.9,Hindi,Bollywood
Mister,2017,Drama,1400000,160,3.8,Telugu,Tollywood
Kumari 21F,2015,"Drama ,Romance",1400000,134,7.8,Telugu,Tollywood
Vantha Rajavathaan Varuven,2019,"Action ,Comedy ,Drama",1400000,154,3.8,Tamil,Kollywood
Kuch Pal Pyar Ke,2018,Drama,1400000,104,5.1,Hindi,Bollywood
3G - A Killer Connection,2013,"Horror ,Thriller ,Western",1400000,125,3.6,English,Hollywood
Ashke,2018,"Drama ,Romance",1400000,122,6.9,Other Language,Other-wood
The Hacker,2019,Action,1400000,140,8.4,Other Language,Other-wood
Crisscross,2018,Drama,1400000,140,5.6,Other Language,Other-wood
Tamiluku En Ondrai Aluthavum,2015,"Comedy ,Thriller ,Western",1400000,141,7.0,Tamil,Kollywood
Kavan,2017,"Action ,Thriller",1400000,150,7.1,Tamil,Kollywood
Jhummandi Naadam,2010,Drama,1400000,145,5.5,Telugu,Tollywood
Operation Nakshatra,2019,"Mystery ,Thriller",1400000,140,7.8,Kannada,Sandalwood
Bengal Tiger,2015,"Action ,Comedy",3500000,145,5.1,Telugu,Tollywood
Rajathandhiram,2015,"Action ,Thriller",280000,132,7.7,Tamil,Kollywood
Chander Pahar,2013,"Action ,Adventure",2100000,148,6.4,English,Hollywood
Natarang,2010,Drama,1400000,127,8.4,Other Language,Other-wood
Gubbi Mele Brahmastra,2019,Comedy,1400000,143,5.5,Kannada,Sandalwood
Anando Brahma,2017,"Comedy ,Horror",1400000,123,6.8,Telugu,Tollywood
A Aa,2016,"Comedy ,Romance",4900000,152,6.8,Telugu,Tollywood
Julayi,2012,"Action ,Comedy",1400000,160,7.2,Telugu,Tollywood
Gajinikanth,2018,"Comedy ,Romance",1400000,138,5.3,Tamil,Kollywood
Mumbai Pune Mumbai 3,2018,"Musical ,Family ,Romance",350000,142,6.2,Other Language,Other-wood
Parole,2018,Drama,1400000,150,5.4,Malayalam,Mollywood
Pappa Tamne Nahi Samjaay,2017,"Comedy ,Drama ,Family",140000,114,6.8,Other Language,Other-wood
Officer,2018,"Action ,Crime",1400000,122,3.5,Telugu,Tollywood
Youngistaan,2014,Drama,1400000,133,5.1,Hindi,Bollywood
Satyagraha,2013,Drama,1400000,152,5.9,Hindi,Bollywood
Swathanthryam Ardharathriyil,2018,"Action ,Crime ,Thriller",1400000,138,7.4,Malayalam,Mollywood
Cash on Delivery,2017,Thriller,1400000,137,7.6,Other Language,Other-wood
Shorgul,2016,Drama,1400000,132,5.7,Hindi,Bollywood
Golak Bugni Bank Te Batua,2018,"Comedy ,Drama",1400000,130,7.2,Other Language,Other-wood
#Yaaram,2019,"Comedy ,Romance",1400000,140,5.7,Hindi,Bollywood
Rarandoi Veduka Chudham,2017,"Action ,Romance",2100000,145,5.6,Telugu,Tollywood
Jatt James Bond,2014,Comedy,1120000,220,6.7,Other Language,Other-wood
Sajjan Singh Rangroot,2018,"Action ,Biography ,Drama ,History ,War",1400000,140,7.5,Other Language,Other-wood
Vettah,2016,"Mystery ,Crime ,Thriller",1400000,112,6.7,Malayalam,Mollywood
Left Right Left,2013,"Crime ,Drama",1400000,155,8.1,Malayalam,Mollywood
Metro,2016,"Action ,Crime ,Thriller",1400000,119,7.3,Tamil,Kollywood
Koyelaanchal,2014,"Action ,Drama",910000,145,5.6,Hindi,Bollywood
Pulan Visaranai 2,2015,Thriller,1400000,145,5.9,Tamil,Kollywood
Ek Main Aur Ekk Tu,2012,"Comedy ,Drama ,Romance",1400000,110,5.7,Hindi,Bollywood
Chi La Sow,2018,"Comedy ,Romance",1400000,135,7.8,Telugu,Tollywood
Shikari,2016,"Action ,Crime ,Drama ,Romance",1400000,145,6.8,Other Language,Other-wood
Mukherjee Dar Bou,2019,"Drama ,Family",1400000,127,7.9,Other Language,Other-wood
Kaatrin Mozhi,2018,"Comedy ,Drama",1400000,148,7.4,Tamil,Kollywood
Break Ke Baad,2010,"Comedy ,Drama ,Romance",1400000,118,5.2,Hindi,Bollywood
Ebar Shabor,2015,"Mystery ,Crime ,Thriller",280000,160,7.3,Other Language,Other-wood
Gemini Ganeshanum Suruli Raajanum,2017,"Comedy ,Crime ,Thriller",1400000,134,5.8,Tamil,Kollywood
Neeyum Njanum,2019,"Drama ,Romance",1400000,161,7.0,Malayalam,Mollywood
The Xpose,2014,Thriller,1400000,113,3.2,Hindi,Bollywood
Memories,2013,"Mystery ,Thriller",700000,132,8.0,Malayalam,Mollywood
Hampi,2017,Romance,1400000,140,7.6,Other Language,Other-wood
Kuch Kuch Locha Hai,2015,"Comedy ,Drama",1400000,143,2.5,Hindi,Bollywood
Haripada Bandwala,2016,"Comedy ,Romance",1400000,240,4.5,Other Language,Other-wood
Lai Bhaari,2014,Action,1400000,157,6.2,Other Language,Other-wood
Tasher Desh,2012,Fantasy,1400000,112,5.8,Other Language,Other-wood
Policegiri,2013,"Action ,Comedy",1400000,141,4.0,Hindi,Bollywood
The Answer,2015,"Biography ,Family ,History",1400000,108,5.8,English,Hollywood
Napoleon,2017,"Mystery ,Drama",1400000,119,7.8,Telugu,Tollywood
Sila Samayangalil,2016,Drama,1400000,110,7.2,Tamil,Kollywood
Le Chakka,2010,Comedy,1400000,140,5.2,Other Language,Other-wood
Rachcha,2012,Action,1400000,143,4.3,Telugu,Tollywood
Zubaan,2015,Drama,1400000,115,6.1,Hindi,Bollywood
Anaganaga O Premakatha,2018,Drama,1400000,140,6.1,Telugu,Tollywood
Shakti,2011,"Action ,Fantasy",1400000,161,3.4,Telugu,Tollywood
1234,2016,Drama,140000,140,6.3,Other Language,Other-wood
Love Ni Bhavai,2017,"Comedy ,Drama ,Romance",1400000,146,8.4,Other Language,Other-wood
Iravukku Aayiram Kangal,2018,"Action ,Thriller",1400000,121,7.3,Tamil,Kollywood
Stanley Ka Dabba,2011,"Comedy ,Drama ,Family",1400000,96,7.8,Hindi,Bollywood
Jhootha Hi Sahi,2010,"Comedy ,Drama ,Romance",1400000,142,6.1,Hindi,Bollywood
vandi,2018,Family,1400000,148,6.0,Tamil,Kollywood
Boss 2,2017,Action,7700000,136,5.0,Other Language,Other-wood
Nenjamundu Nermaiyundu Odu Raja,2019,"Comedy ,Drama",1400000,128,6.2,Tamil,Kollywood
1983,2014,"Family ,Sport",280000,138,7.7,Malayalam,Mollywood
Gulaebaghavali,2018,"Action ,Comedy",1400000,129,5.3,Tamil,Kollywood
Boy,2019,"Comedy ,Drama",1400000,129,7.5,Telugu,Tollywood
Rakhta Charitra,2010,"Action ,Biography ,Crime ,Drama ,Thriller",1400000,125,7.6,Hindi,Bollywood
Vedam,2010,"Action ,Drama",1400000,135,8.1,Telugu,Tollywood
Alludu Seenu,2014,"Action ,Comedy",1400000,151,4.3,Telugu,Tollywood
Junction Varanasi,2019,Drama,560000,140,6.3,Hindi,Bollywood
Damarukam,2012,"Action ,Drama ,Fantasy",1400000,157,5.3,Telugu,Tollywood
Alinagarer Golokdhadha,2018,Adventure,140000,140,7.1,Other Language,Other-wood
Achcham Yenbadhu Madamaiyada,2016,"Action ,Romance ,Thriller",1400000,135,6.5,Tamil,Kollywood
Sa Sasucha,2010,Horror,1400000,140,6.3,Other Language,Other-wood
Eka,2018,"Drama ,Thriller",1400000,110,6.3,Malayalam,Mollywood
Naukar Vahuti Da,2019,Comedy,1400000,120,6.4,Other Language,Other-wood
Happy Bhag Jayegi,2016,"Comedy ,Romance",1400000,126,6.4,Hindi,Bollywood
Sikander 2,2019,Drama,1400000,131,8.3,Other Language,Other-wood
Singam 2,2013,"Action ,Thriller",6300000,166,6.3,Tamil,Kollywood
Thelivu,2019,"Crime ,Drama ,Family ,Thriller",350000,109,8.4,Malayalam,Mollywood
Rathaavara,2015,"Crime ,Drama ,Thriller",1400000,131,6.7,Kannada,Sandalwood
Master Piece,2015,"Action ,Comedy ,Drama",280000,158,6.2,Kannada,Sandalwood
Aadhi Bhagavan,2013,Action,1400000,157,5.3,Tamil,Kollywood
Dum Maaro Dum,2011,"Action ,Crime ,Drama ,Thriller",1400000,128,6.2,Hindi,Bollywood
Budhia Singh: Born to Run,2016,"Biography ,Drama ,Sport",1400000,112,7.7,Hindi,Bollywood
Ism,2016,Action,1400000,132,5.8,Telugu,Tollywood
Sangili Bungili Kadhava Thorae,2017,"Comedy ,Horror",1400000,140,5.3,Tamil,Kollywood
Abhiyude Katha Anuvinteyum,2018,"Drama ,Romance",1400000,121,7.5,Malayalam,Mollywood
Radha,2017,"Action ,Comedy ,Romance",2100000,126,5.4,Telugu,Tollywood
Lakshmi,2014,Drama,1400000,115,8.0,Hindi,Bollywood
Love Punjab,2016,Family,70000,130,7.6,Other Language,Other-wood
Arjan,2017,"Musical ,Comedy ,Drama ,Family ,Romance",1400000,149,7.1,Other Language,Other-wood
Happy Wedding,2016,Comedy,1400000,128,6.4,Malayalam,Mollywood
Kaashi in Search of Ganga,2018,Thriller,1400000,125,5.6,Hindi,Bollywood
118,2019,"Action ,Thriller",1400000,120,6.7,Telugu,Tollywood
Suryakantham,2019,"Comedy ,Romance",1400000,139,5.7,Telugu,Tollywood
Merku Thodarchi Malai,2018,Drama,1400000,122,8.8,Tamil,Kollywood
Manam,2014,"Comedy ,Drama ,Fantasy",1400000,163,8.0,Telugu,Tollywood
Mausam,2011,"Drama ,Romance ,War",1400000,161,4.7,Hindi,Bollywood
Hume Tumse Pyaar Kitna,2019,"Action ,Drama ,Romance ,Thriller",1400000,91,7.5,Hindi,Bollywood
